Name,Year,Total,Native,Foreign-born,Percent Foreign-born
New Mexico,2013,2085287.0,1874038.0,211249.0,10.130452067269397
New York,2013,19651127.0,15267816.0,4383311.0,22.30564689750364
North Carolina,2013,9848060.0,9098634.0,749426.0,7.60988458640585
North Dakota,2013,723393.0,702286.0,21107.0,2.9177777501302886
Ohio,2013,11570808.0,11093471.0,477337.0,4.125355809205373
Oklahoma,2013,3850568.0,3632136.0,218432.0,5.672721530953355
Oregon,2013,3930065.0,3538859.0,391206.0,9.954186508365638
Pennsylvania,2013,12773801.0,11977642.0,796159.0,6.2327493594115015
Rhode Island,2013,1051511.0,915539.0,135972.0,12.93110580868864
South Carolina,2013,4774839.0,4543561.0,231278.0,4.843681640365256
South Dakota,2013,844877.0,820418.0,24459.0,2.8949776121257886
Tennessee,2013,6495978.0,6191177.0,304801.0,4.692149511590095
Texas,2013,26448193.0,22078922.0,4369271.0,16.520111600819003
Vermont,2013,626630.0,599618.0,27012.0,4.310677752421684
Utah,2013,2900872.0,2663918.0,236954.0,8.168371441414857
Virginia,2013,8260405.0,7311442.0,948963.0,11.488092896171556
Washington,2013,6971406.0,6027742.0,943664.0,13.536207760672667
West Virginia,2013,1854304.0,1827983.0,26321.0,1.4194544152415138
Wisconsin,2013,5742713.0,5468026.0,274687.0,4.783227021792662
Wyoming,2013,582658.0,564629.0,18029.0,3.0942679925445113
Alabama,2013,4833722.0,4671496.0,162226.0,3.356130120846834
Alaska,2013,735132.0,684372.0,50760.0,6.90488238846901
Arizona,2013,6626624.0,5730314.0,896310.0,13.525891917211538
Arkansas,2013,2959373.0,2825485.0,133888.0,4.524201579185861
California,2013,38332521.0,28021321.0,10311200.0,26.89935264106423
Colorado,2013,5268367.0,4767733.0,500634.0,9.502640951171397
Delaware,2013,925749.0,848981.0,76768.0,8.292528536352727
District of Columbia,2013,646449.0,553630.0,92819.0,14.35828657790483
Connecticut,2013,3596080.0,3096437.0,499643.0,13.89410135480857
Florida,2013,19552860.0,15754798.0,3798062.0,19.42458545706357
Georgia,2013,9992167.0,9021188.0,970979.0,9.717401640705164
Idaho,2013,1612136.0,1516611.0,95525.0,5.925368579325814
Hawaii,2013,1404054.0,1157590.0,246464.0,17.553740810538628
Illinois,2013,12882135.0,11074667.0,1807468.0,14.030810886549475
Indiana,2013,6570902.0,6256401.0,314501.0,4.786268308369231
Iowa,2013,3090416.0,2941294.0,149122.0,4.8253050721974
Kansas,2013,2893957.0,2695784.0,198173.0,6.847821166658662
Kentucky,2013,4395295.0,4246279.0,149016.0,3.390352638446339
Louisiana,2013,4625470.0,4442911.0,182559.0,3.946820539318167
Maine,2013,1328302.0,1283615.0,44687.0,3.36421988373126
Maryland,2013,5928814.0,5086564.0,842250.0,14.206045256268792
Massachusetts,2013,6692824.0,5646669.0,1046155.0,15.630995227126846
Michigan,2013,9895622.0,9278836.0,616786.0,6.232917950988831
Minnesota,2013,5420380.0,5016866.0,403514.0,7.444385817968483
Alabama,2014,4849377.0,4692021.0,157356.0,3.2448704235616246
Alaska,2014,736732.0,682060.0,54672.0,7.420880320116406
Arizona,2014,6731484.0,5811925.0,919559.0,13.660568754230123
Arkansas,2014,2966369.0,2826372.0,139997.0,4.719473538187596
California,2014,38802500.0,28290101.0,10512399.0,27.092066232845823
Colorado,2014,5355866.0,4817622.0,538244.0,10.049616625957409
Delaware,2014,935614.0,855314.0,80300.0,8.582599234299614
District of Columbia,2014,658893.0,566944.0,91949.0,13.955073130235107
Connecticut,2014,3596677.0,3104758.0,491919.0,13.677041335655108
Florida,2014,19893297.0,15919782.0,3973515.0,19.97414003319812
Georgia,2014,10097343.0,9102692.0,994651.0,9.850621099035656
Idaho,2014,1634464.0,1537111.0,97353.0,5.9562645613485525
Hawaii,2014,1419561.0,1169289.0,250272.0,17.630239207755075
Illinois,2014,12880580.0,11096177.0,1784403.0,13.853436724122673
Indiana,2014,6596855.0,6277275.0,319580.0,4.844429656252866
Iowa,2014,3107126.0,2953805.0,153321.0,4.93449573657457
Kansas,2014,2904021.0,2699601.0,204420.0,7.039205295003032
Kentucky,2014,4413457.0,4251417.0,162040.0,3.6714983288610266
Louisiana,2014,4649676.0,4455399.0,194277.0,4.178291132543429
Maine,2014,1330089.0,1280403.0,49686.0,3.735539501492005
Maryland,2014,5976407.0,5085968.0,890439.0,14.899236280260029
Massachusetts,2014,6745408.0,5685127.0,1060281.0,15.71855994478021
Michigan,2014,9909877.0,9273308.0,636569.0,6.4235812412202495
Minnesota,2014,5457173.0,5029116.0,428057.0,7.843933113353746
Mississippi,2014,2994079.0,2928929.0,65150.0,2.1759612889305857
Missouri,2014,6063589.0,5838467.0,225122.0,3.7126856718026238
Montana,2014,1023579.0,999697.0,23882.0,2.3331858117448676
Nebraska,2014,1881503.0,1756103.0,125400.0,6.664884403585856
Nevada,2014,2839099.0,2287377.0,551722.0,19.432996172377223
New Hampshire,2014,1326813.0,1247281.0,79532.0,5.994213201106712
New Jersey,2014,8938175.0,6977441.0,1960734.0,21.936625765326813
New Mexico,2014,2085572.0,1879919.0,205653.0,9.860748034591948
New York,2014,19746227.0,15280758.0,4465469.0,22.614289808377062
North Carolina,2014,9943964.0,9180380.0,763584.0,7.678869312077155
North Dakota,2014,739482.0,715328.0,24154.0,3.266340492398733
Ohio,2014,11594163.0,11112049.0,482114.0,4.158247559569414
Oklahoma,2014,3878051.0,3651386.0,226665.0,5.84481740956991
Oregon,2014,3970239.0,3576587.0,393652.0,9.91507060406187
Pennsylvania,2014,12787209.0,11965509.0,821700.0,6.425952684436455
Rhode Island,2014,1055173.0,913940.0,141233.0,13.384819361374864
South Carolina,2014,4832482.0,4603929.0,228553.0,4.72951580574951
South Dakota,2014,853175.0,828548.0,24627.0,2.8865121458083043
Tennessee,2014,6549352.0,6228094.0,321258.0,4.9051875666478155
Texas,2014,26956958.0,22434530.0,4522428.0,16.776477523910525
Vermont,2014,626562.0,600984.0,25578.0,4.082277571892327
Utah,2014,2942902.0,2692985.0,249917.0,8.492195798568895
Virginia,2014,8326289.0,7320669.0,1005620.0,12.077649478657298
Washington,2014,7061530.0,6116784.0,944746.0,13.37877202249371
West Virginia,2014,1850326.0,1824919.0,25407.0,1.373109387210686
Wisconsin,2014,5757564.0,5477407.0,280157.0,4.865894673511228
Wyoming,2014,584153.0,561675.0,22478.0,3.847964488755514
Mississippi,2015,2992333.0,2920075.0,72258.0,2.4147713506484743
Missouri,2015,6083672.0,5840911.0,242761.0,3.990369632024869
Montana,2015,1032949.0,1011593.0,21356.0,2.067478646089981
Nebraska,2015,1896190.0,1767800.0,128390.0,6.7709459495092785
Nevada,2015,2890845.0,2332675.0,558170.0,19.30819535464544
New Hampshire,2015,1330608.0,1250649.0,79959.0,6.009207820785686
New Jersey,2015,8958013.0,6980688.0,1977325.0,22.073254414790423
New Mexico,2015,2085109.0,1888154.0,196955.0,9.445789164978907
New York,2015,19795791.0,15265704.0,4530087.0,22.884091875894224
North Carolina,2015,10042802.0,9248118.0,794684.0,7.912970901945493
North Dakota,2015,756928.0,728279.0,28649.0,3.784904244525239
Ohio,2015,11613423.0,11109512.0,503911.0,4.339039402939168
Oklahoma,2015,3911338.0,3675988.0,235350.0,6.017122529425992
Oregon,2015,4028977.0,3631684.0,397293.0,9.860890245836599
Pennsylvania,2015,12802503.0,11965344.0,837159.0,6.539026001399882
Rhode Island,2015,1056298.0,913974.0,142324.0,13.47384923572704
South Carolina,2015,4896146.0,4663397.0,232749.0,4.753718536988072
South Dakota,2015,858469.0,830624.0,27845.0,3.2435649976877445
Tennessee,2015,6600299.0,6268729.0,331570.0,5.023560296283547
Texas,2015,27469114.0,22797819.0,4671295.0,17.005626755926677
Vermont,2015,626042.0,597795.0,28247.0,4.511997597605273
Utah,2015,2995919.0,2751452.0,244467.0,8.160000320435898
Virginia,2015,8382993.0,7364367.0,1018626.0,12.151101641144159
Washington,2015,7170351.0,6190193.0,980158.0,13.66959581197629
West Virginia,2015,1844128.0,1814606.0,29522.0,1.600865015877423
Wisconsin,2015,5771337.0,5492356.0,278981.0,4.833905904299125
Wyoming,2015,586107.0,564108.0,21999.0,3.7534102134934404
Alabama,2015,4858979.0,4689007.0,169972.0,3.4981011442938943
Alaska,2015,738432.0,679888.0,58544.0,7.928150459351707
Arizona,2015,6828065.0,5913665.0,914400.0,13.391788156673961
Arkansas,2015,2978204.0,2835363.0,142841.0,4.79621275104056
California,2015,39144818.0,28456482.0,10688336.0,27.304600062261112
Colorado,2015,5456574.0,4919508.0,537066.0,9.84254955582019
Delaware,2015,945934.0,858425.0,87509.0,9.251068256347693
District of Columbia,2015,672228.0,577111.0,95117.0,14.149514747972415
Connecticut,2015,3590886.0,3071238.0,519648.0,14.471303182557174
Florida,2015,20271272.0,16185032.0,4086240.0,20.15778782900254
Georgia,2015,10214860.0,9191143.0,1023717.0,10.021840730073638
Idaho,2015,1654930.0,1560566.0,94364.0,5.70199343778891
Hawaii,2015,1431603.0,1178189.0,253414.0,17.701415825476754
Illinois,2015,12859995.0,11033839.0,1826156.0,14.200285458897923
Indiana,2015,6619680.0,6298372.0,321308.0,4.853829792376671
Iowa,2015,3123899.0,2975178.0,148721.0,4.760749307195911
Kansas,2015,2911641.0,2705921.0,205720.0,7.0654314869175145
Kentucky,2015,4425092.0,4267756.0,157336.0,3.5555418960780925
Louisiana,2015,4670724.0,4484355.0,186369.0,3.990152276178169
Maine,2015,1329328.0,1284634.0,44694.0,3.3621498982944766
Maryland,2015,6006401.0,5094819.0,911582.0,15.176842172209282
Massachusetts,2015,6794422.0,5698469.0,1095953.0,16.130187380177446
Michigan,2015,9922576.0,9270486.0,652090.0,6.571781360001677
Minnesota,2015,5489594.0,5032409.0,457185.0,8.328211521653515
Mississippi,2016,2988726.0,2929960.0,58766.0,1.9662558561741692
Missouri,2016,6093000.0,5843798.0,249202.0,4.089972099130149
Montana,2016,1042520.0,1020627.0,21893.0,2.100007673713694
Nebraska,2016,1907116.0,1772979.0,134137.0,7.033499797600146
Nevada,2016,2940058.0,2353259.0,586799.0,19.958755915699623
New Hampshire,2016,1334795.0,1258486.0,76309.0,5.7169078397806405
New Jersey,2016,8944469.0,6928384.0,2016085.0,22.540018865289824
New Mexico,2016,2081015.0,1882609.0,198406.0,9.53409754374668
New York,2016,19745289.0,15209174.0,4536115.0,22.97315070951861
North Carolina,2016,10146788.0,9357150.0,789638.0,7.782147414531574
North Dakota,2016,757953.0,733365.0,24588.0,3.2440006174525333
Ohio,2016,11614373.0,11100781.0,513592.0,4.422038107438086
Oklahoma,2016,3923561.0,3695147.0,228414.0,5.821599307363897
Oregon,2016,4093465.0,3699248.0,394217.0,9.630398696458869
Pennsylvania,2016,12784227.0,11913314.0,870913.0,6.812402501926789
Rhode Island,2016,1056426.0,907946.0,148480.0,14.054936171582296
South Carolina,2016,4961119.0,4723155.0,237964.0,4.796579158855089
South Dakota,2016,865454.0,834528.0,30926.0,3.573384605074331
Tennessee,2016,6651194.0,6331173.0,320021.0,4.811481968500693
Texas,2016,27862596.0,23132676.0,4729920.0,16.97587690680366
Vermont,2016,624594.0,596371.0,28223.0,4.518615292494004
Utah,2016,3051217.0,2798884.0,252333.0,8.26991328378152
Virginia,2016,8411808.0,7380639.0,1031169.0,12.258589354393253
Washington,2016,7288000.0,6267606.0,1020394.0,14.00101536772777
West Virginia,2016,1831102.0,1799332.0,31770.0,1.73502076891402
Wisconsin,2016,5778709.0,5490165.0,288544.0,4.9932259956332805
Wyoming,2016,585501.0,566645.0,18856.0,3.2204898027501234
Alabama,2016,4863300.0,4699671.0,163629.0,3.36456726913824
Alaska,2016,741894.0,684530.0,57364.0,7.732101890566577
Arizona,2016,6931071.0,5996188.0,934883.0,13.488290626369286
Arkansas,2016,2988248.0,2849656.0,138592.0,4.637901539631248
California,2016,39250017.0,28572354.0,10677663.0,27.20422515995343
Colorado,2016,5540545.0,4995812.0,544733.0,9.831758428096874
Delaware,2016,952065.0,862674.0,89391.0,9.389169857100093
Georgia,2016,10310371.0,9272059.0,1038312.0,10.070559051657792
District of Columbia,2016,681170.0,590539.0,90631.0,13.305195472495853
Connecticut,2016,3576452.0,3062402.0,514050.0,14.373183255360342
Florida,2016,20612439.0,16375928.0,4236511.0,20.553176652214713
Idaho,2016,1683140.0,1585187.0,97953.0,5.819658495431159
Hawaii,2016,1428557.0,1166072.0,262485.0,18.374135578769348
Illinois,2016,12801539.0,11018065.0,1783474.0,13.931715553887699
Indiana,2016,6633053.0,6283884.0,349169.0,5.264076738117425
Iowa,2016,3134693.0,2974504.0,160189.0,5.110197394130781
Kansas,2016,2907289.0,2701767.0,205522.0,7.069197455086164
Kentucky,2016,4436974.0,4281010.0,155964.0,3.515098353066752
Louisiana,2016,4681666.0,4491745.0,189921.0,4.0566969108859965
Maine,2016,1331479.0,1280711.0,50768.0,3.812902794561537
Maryland,2016,6016447.0,5094577.0,921870.0,15.32249847792227
Massachusetts,2016,6811779.0,5687897.0,1123882.0,16.499096638337797
Michigan,2016,9928300.0,9266021.0,662279.0,6.670618333450842
Minnesota,2016,5519952.0,5067516.0,452436.0,8.196375620657571
Mississippi,2017,2984100.0,2918382.0,65718.0,2.202272041821655
Missouri,2017,6113532.0,5856430.0,257102.0,4.205457663425987
Montana,2017,1050493.0,1027384.0,23109.0,2.1998242729842086
Nebraska,2017,1920076.0,1776745.0,143331.0,7.464860765928015
Nevada,2017,2998039.0,2402020.0,596019.0,19.880295086221363
New Hampshire,2017,1342795.0,1259628.0,83167.0,6.193573851555897
New Jersey,2017,9005644.0,6950582.0,2055062.0,22.819711727445586
New Mexico,2017,2088070.0,1892562.0,195508.0,9.3630960647871
New York,2017,19849399.0,15309018.0,4540381.0,22.87414848177519
North Carolina,2017,10273419.0,9444003.0,829416.0,8.073417428024692
North Dakota,2017,755393.0,724331.0,31062.0,4.1120317503604085
Ohio,2017,11658609.0,11130318.0,528291.0,4.531338172504112
Oklahoma,2017,3930864.0,3706981.0,223883.0,5.695516303794789
Oregon,2017,4142776.0,3734058.0,408718.0,9.865800130154273
Pennsylvania,2017,12805537.0,11911768.0,893769.0,6.979551111366904
Rhode Island,2017,1059639.0,912622.0,147017.0,13.874253401394249
South Carolina,2017,5024369.0,4780075.0,244294.0,4.862182693986051
South Dakota,2017,869666.0,840265.0,29401.0,3.380723174184112
Tennessee,2017,6715984.0,6368230.0,347754.0,5.17800518881522
Texas,2017,28304596.0,23450456.0,4854140.0,17.149653010415694
Vermont,2017,623657.0,595574.0,28083.0,4.502955951749119
Utah,2017,3101833.0,2832594.0,269239.0,8.679996634248202
Virginia,2017,8470020.0,7407650.0,1062370.0,12.542709462315319
Washington,2017,7405743.0,6345590.0,1060153.0,14.315282072305235
West Virginia,2017,1815857.0,1785903.0,29954.0,1.6495792344881781
Wisconsin,2017,5795483.0,5507431.0,288052.0,4.970284616484942
Wyoming,2017,579315.0,558795.0,20520.0,3.5421143937236224
Alabama,2017,4874747.0,4705681.0,169066.0,3.468200503533824
Alaska,2017,739795.0,681608.0,58187.0,7.865287005183869
Arizona,2017,7016270.0,6091370.0,924900.0,13.182217902104679
Arkansas,2017,3004279.0,2864201.0,140078.0,4.662616221729074
California,2017,39536653.0,28883239.0,10653414.0,26.945664823979914
Colorado,2017,5607154.0,5056386.0,550768.0,9.82259449267846
Delaware,2017,961939.0,863446.0,98493.0,10.239006839311017
District of Columbia,2017,693972.0,592112.0,101860.0,14.677825618324658
Connecticut,2017,3588184.0,3057939.0,530245.0,14.777530918146894
Florida,2017,20984400.0,16605059.0,4379341.0,20.869507824860374
Georgia,2017,10429379.0,9363411.0,1065968.0,10.220819475445278
Idaho,2017,1716943.0,1615803.0,101140.0,5.890702253947859
Hawaii,2017,1427538.0,1161973.0,265565.0,18.603007415564417
Illinois,2017,12802023.0,10969602.0,1832421.0,14.31352685431045
Indiana,2017,6666818.0,6315585.0,351233.0,5.268375407878241
Iowa,2017,3145711.0,2978983.0,166728.0,5.300169023791441
Kansas,2017,2913123.0,2712566.0,200557.0,6.88460459788344
Kentucky,2017,4454189.0,4285104.0,169085.0,3.796089478915241
Louisiana,2017,4684333.0,4492930.0,191403.0,4.086024627198793
Maine,2017,1335907.0,1290474.0,45433.0,3.4009103927144633
Maryland,2017,6052177.0,5124241.0,927936.0,15.332268041731098
Massachusetts,2017,6859819.0,5703347.0,1156472.0,16.858637232265167
Michigan,2017,9962311.0,9258505.0,703806.0,7.064686095425047
Minnesota,2017,5576606.0,5090363.0,486243.0,8.719335739336794
Wisconsin,2018,5813568.0,5515640.0,297928.0,5.124701388200843
Wyoming,2018,577737.0,560209.0,17528.0,3.0339064314731443
Mississippi,2018,2986530.0,2915670.0,70860.0,2.372653212926038
Missouri,2018,6126452.0,5868062.0,258390.0,4.21761241253502
Montana,2018,1062305.0,1038939.0,23366.0,2.1995566245099103
Nebraska,2018,1929268.0,1790315.0,138953.0,7.202368981396052
Nevada,2018,3034392.0,2446706.0,587686.0,19.367504264445728
New Hampshire,2018,1356458.0,1273456.0,83002.0,6.119024695198819
New Jersey,2018,8908520.0,6875228.0,2033292.0,22.824127913503027
New Mexico,2018,2095428.0,1896906.0,198522.0,9.474054942474758
New York,2018,19542209.0,15095044.0,4447165.0,22.756715988453504
North Carolina,2018,10383620.0,9559443.0,824177.0,7.937280062251893
North Dakota,2018,760077.0,724253.0,35824.0,4.713206688269741
Ohio,2018,11689442.0,11133859.0,555583.0,4.752861599381732
Oklahoma,2018,3943079.0,3706197.0,236882.0,6.007538778705677
Oregon,2018,4190713.0,3758303.0,432410.0,10.318291899254376
Pennsylvania,2018,12807060.0,11884475.0,922585.0,7.203722009579091
Rhode Island,2018,1057315.0,918252.0,139063.0,13.152466388919102
South Carolina,2018,5084127.0,4827362.0,256765.0,5.050326240866918
South Dakota,2018,882235.0,847060.0,35175.0,3.987032933402098
Tennessee,2018,6770010.0,6421448.0,348562.0,5.148618687417005
Texas,2018,28701845.0,23773820.0,4928025.0,17.16971504793507
Vermont,2018,626299.0,595486.0,30813.0,4.919854574252873
Utah,2018,3161105.0,2889883.0,271222.0,8.57997440768339
Virginia,2018,8517685.0,7452609.0,1065076.0,12.504289604511085
Washington,2018,7535591.0,6430741.0,1104850.0,14.661756456792837
West Virginia,2018,1805832.0,1778227.0,27605.0,1.528658258354044
Alabama,2018,4887871.0,4725304.0,162567.0,3.325926563937551
Alaska,2018,737438.0,676654.0,60784.0,8.242591241568782
Arizona,2018,7171646.0,6211371.0,960275.0,13.389882880443347
Arkansas,2018,3013825.0,2870116.0,143709.0,4.768325964513533
California,2018,39557045.0,28931065.0,10625980.0,26.862421093385514
Colorado,2018,5695564.0,5146383.0,549181.0,9.642258431298464
Delaware,2018,967171.0,875941.0,91230.0,9.432664957902997
District of Columbia,2018,702455.0,604609.0,97846.0,13.92914848637991
Connecticut,2018,3572665.0,3052403.0,520262.0,14.562294533632455
Florida,2018,21299325.0,16823894.0,4475431.0,21.01207902128354
Georgia,2018,10519475.0,9455402.0,1064073.0,10.115267159245114
Idaho,2018,1754208.0,1648980.0,105228.0,5.998604498440322
Hawaii,2018,1420491.0,1154344.0,266147.0,18.73626795241927
Illinois,2018,12741080.0,10949767.0,1791313.0,14.059349756849498
Indiana,2018,6691878.0,6337530.0,354348.0,5.295195160461682
Iowa,2018,3156145.0,2981008.0,175137.0,5.549079652550818
Kansas,2018,2911510.0,2702148.0,209362.0,7.190839117846067
Kentucky,2018,4468402.0,4299056.0,169346.0,3.7898559708817605
Louisiana,2018,4659978.0,4464951.0,195027.0,4.1851485135766735
Maine,2018,1338404.0,1290986.0,47418.0,3.5428764408952755
Maryland,2018,6042718.0,5127527.0,915191.0,15.145353465112885
Massachusetts,2018,6902149.0,5704001.0,1198148.0,17.35905730229817
Michigan,2018,9995915.0,9300698.0,695217.0,6.955011122043355
Minnesota,2018,5611179.0,5126987.0,484192.0,8.629059953353831
Mississippi,2019,2976149.0,2912232.0,63917.0,2.147641129526781
Missouri,2019,6137428.0,5875381.0,262047.0,4.269654975993201
Montana,2019,1068778.0,1043710.0,25068.0,2.345482410753215
Nebraska,2019,1934408.0,1791940.0,142468.0,7.364940591643541
Nevada,2019,3080156.0,2469504.0,610652.0,19.825359494778834
New Hampshire,2019,1359711.0,1272805.0,86906.0,6.391505253689939
New Jersey,2019,8882190.0,6807504.0,2074686.0,23.357820537502576
New Mexico,2019,2096829.0,1894987.0,201842.0,9.626059158853678
New York,2019,19453561.0,15093270.0,4360291.0,22.41384495106063
North Carolina,2019,10488084.0,9603453.0,884631.0,8.434629242099891
North Dakota,2019,762062.0,730924.0,31138.0,4.08601924777774
Ohio,2019,11689100.0,11130148.0,558952.0,4.781822381534934
Oklahoma,2019,3956971.0,3716762.0,240209.0,6.070527178490821
Oregon,2019,4217737.0,3807185.0,410552.0,9.73394026227809
Pennsylvania,2019,12801989.0,11908822.0,893167.0,6.97678306081969
Rhode Island,2019,1059361.0,914287.0,145074.0,13.694481862179181
South Carolina,2019,5148714.0,4860304.0,288410.0,5.601592941460722
South Dakota,2019,884659.0,848327.0,36332.0,4.1068931644848465
Tennessee,2019,6829174.0,6455702.0,373472.0,5.468772650982388
Texas,2019,28995881.0,24044725.0,4951156.0,17.075377016480374
Vermont,2019,623989.0,594615.0,29374.0,4.707454778850268
Utah,2019,3205958.0,2931383.0,274575.0,8.56452267933641
Virginia,2019,8535519.0,7451696.0,1083823.0,12.697798458418289
Washington,2019,7614893.0,6482059.0,1132834.0,14.87655834428665
West Virginia,2019,1792147.0,1763399.0,28748.0,1.6041094843224357
Wisconsin,2019,5822434.0,5528195.0,294239.0,5.053539464766796
Wyoming,2019,578759.0,560990.0,17769.0,3.0701898372206737
Illinois,2019,12671821.0,10905329.0,1766492.0,13.940316865271377
Georgia,2019,10617423.0,9525543.0,1091880.0,10.28385136393266
Idaho,2019,1787065.0,1683953.0,103112.0,5.769907641859697
Hawaii,2019,1415872.0,1142860.0,273012.0,19.28225150296072
Indiana,2019,6732219.0,6373621.0,358598.0,5.326594396290436
Iowa,2019,3155070.0,2977301.0,177769.0,5.6343916299796835
Kansas,2019,2913314.0,2704414.0,208900.0,7.170528133939562
Kentucky,2019,4467673.0,4271055.0,196618.0,4.400904005284183
Louisiana,2019,4648794.0,4452219.0,196575.0,4.228516040934487
Maine,2019,1344212.0,1291800.0,52412.0,3.899087346341202
Maryland,2019,6045680.0,5116249.0,929431.0,15.373473290018659
Massachusetts,2019,6892503.0,5702311.0,1190192.0,17.267921392272154
Michigan,2019,9986857.0,9285932.0,700925.0,7.018474380878789
Minnesota,2019,5639632.0,5167401.0,472231.0,8.373436422802055
Connecticut,2019,3565287.0,3036922.0,528365.0,14.81970455674396
Florida,2019,21477737.0,16951309.0,4526428.0,21.074976381357125
Alabama,2019,4903185.0,4728233.0,174952.0,3.5681296952898984
Alaska,2019,731545.0,673167.0,58378.0,7.980096918166346
Arizona,2019,7278717.0,6302416.0,976301.0,13.41309189517878
Arkansas,2019,3017804.0,2863518.0,154286.0,5.112525531810548
California,2019,39512223.0,28948003.0,10564220.0,26.736587308691796
Colorado,2019,5758736.0,5211847.0,546889.0,9.496684689140118
Delaware,2019,973764.0,876494.0,97270.0,9.989073327828919
District of Columbia,2019,705749.0,620416.0,85333.0,12.091125881864516
Alabama,2021,5039877.0,4863363.0,176514.0,3.50234737871579
Arizona,2021,7276316.0,6360382.0,915934.0,12.58788101011556
Arkansas,2021,3025891.0,2882903.0,142988.0,4.725484163177061
California,2021,39237836.0,28786026.0,10451810.0,26.637070403169023
Colorado,2021,5812069.0,5241796.0,570273.0,9.811875942973147
Connecticut,2021,3605597.0,3056156.0,549441.0,15.238558274815517
Delaware,2021,1003384.0,902124.0,101260.0,10.09184918236687
District of Columbia,2021,670050.0,580824.0,89226.0,13.316319677635995
Florida,2021,21781128.0,17172475.0,4608653.0,21.15892712259898
Georgia,2021,10799566.0,9716601.0,1082965.0,10.0278566749812
Hawaii,2021,1441553.0,1171208.0,270345.0,18.75373295328025
Idaho,2021,1900923.0,1785531.0,115392.0,6.070314263123756
Illinois,2021,12671469.0,10866907.0,1804562.0,14.24114283829286
Indiana,2021,6805985.0,6426578.0,379407.0,5.574608230843882
Iowa,2021,3193079.0,3020058.0,173021.0,5.418625721443158
Kansas,2021,2934582.0,2732671.0,201911.0,6.880400683981569
Kentucky,2021,4509394.0,4327383.0,182011.0,4.036262965711136
Louisiana,2021,4624047.0,4424132.0,199915.0,4.323377335913757
Maine,2021,1372247.0,1316179.0,56068.0,4.085853348558969
Maryland,2021,6165129.0,5186078.0,979051.0,15.880462517491523
Massachusetts,2021,6984723.0,5757235.0,1227488.0,17.573896631262258
Michigan,2021,10050811.0,9367518.0,683293.0,6.798386717250976
Minnesota,2021,5707390.0,5219945.0,487445.0,8.540593861642536
Mississippi,2021,2949965.0,2887106.0,62859.0,2.130838840460819
Missouri,2021,6168187.0,5916949.0,251238.0,4.073125539157616
Montana,2021,1104271.0,1079814.0,24457.0,2.2147643105723143
Nebraska,2021,1963692.0,1819248.0,144444.0,7.3557360319235405
Nevada,2021,3143991.0,2564299.0,579692.0,18.438093493270177
New Hampshire,2021,1388992.0,1306865.0,82127.0,5.912705040777773
New Jersey,2021,9267130.0,7132149.0,2134981.0,23.03821139878258
New Mexico,2021,2115877.0,1923243.0,192634.0,9.104215415168273
New York,2021,19835913.0,15408557.0,4427356.0,22.319900273811445
North Carolina,2021,10551162.0,9681376.0,869786.0,8.243509103547078
North Dakota,2021,774948.0,741124.0,33824.0,4.364679952719408
Ohio,2021,11780017.0,11195178.0,584839.0,4.964670254720346
Oklahoma,2021,3986639.0,3756019.0,230620.0,5.784822754204733
Oregon,2021,4246155.0,3833759.0,412396.0,9.7122219984904
Pennsylvania,2021,12964056.0,12025420.0,938636.0,7.240295783973781
Rhode Island,2021,1095610.0,936306.0,159304.0,14.540210476355636
South Carolina,2021,5190705.0,4919425.0,271280.0,5.226265025656438
South Dakota,2021,895376.0,864393.0,30983.0,3.4603339825950217
Tennessee,2021,6975218.0,6604453.0,370765.0,5.315461108168949
Texas,2021,29527941.0,24435809.0,5092132.0,17.245130637452846
Utah,2021,3337975.0,3059639.0,278336.0,8.338468682359814
Vermont,2021,645570.0,618367.0,27203.0,4.213795560512415
Virginia,2021,8642274.0,7571927.0,1070347.0,12.385015795611201
Washington,2021,7738692.0,6595381.0,1143311.0,14.773956632464506
West Virginia,2021,1782959.0,1755098.0,27861.0,1.5626270710655712
Wisconsin,2021,5895908.0,5595148.0,300760.0,5.101165079238007
Wyoming,2021,578803.0,558905.0,19898.0,3.4377845311790023
Alaska,2021,732673.0,673612.0,59061.0,8.061031319565481
Alabama,2022,5074296.0,4883062.0,191234.0,3.7686804238459874
Alaska,2022,733583.0,678511.0,55072.0,7.507262300244144
Arizona,2022,7359197.0,6396509.0,962688.0,13.081427226367223
Arkansas,2022,3045637.0,2889564.0,156073.0,5.124478064851458
California,2022,39029342.0,28601317.0,10428025.0,26.71842379510267
Colorado,2022,5839926.0,5282398.0,557528.0,9.54683329891509
Connecticut,2022,3626205.0,3057894.0,568311.0,15.67233512721978
Delaware,2022,1018396.0,917286.0,101110.0,9.928357927564523
District of Columbia,2022,671803.0,571905.0,99898.0,14.870133059840459
Florida,2022,22244823.0,17427550.0,4817273.0,21.65570389119302
Georgia,2022,10912876.0,9744854.0,1168022.0,10.703154695425845
Hawaii,2022,1440196.0,1193513.0,246683.0,17.12843251890715
Idaho,2022,1939033.0,1823055.0,115978.0,5.98122878775142
Illinois,2022,12582032.0,10771932.0,1810100.0,14.386388462531329
Indiana,2022,6833037.0,6418511.0,414526.0,6.06649722517235
Iowa,2022,3200517.0,3009790.0,190727.0,5.959255957709333
Kansas,2022,2937150.0,2729567.0,207583.0,7.067497403946002
