Name,Year,Total,Native,Foreign-born,Percent Foreign-born
"Birmingham city, Alabama",2005,222154.0,212484.0,9670.0,4.3528363207504706
"Hoover city, Alabama",2005,74473.0,68897.0,5576.0,7.487277268271722
"Huntsville city, Alabama",2005,158618.0,149595.0,9023.0,5.688509500813275
"Mobile city, Alabama",2005,193332.0,185567.0,7765.0,4.016407009703515
"Montgomery city, Alabama",2005,193042.0,186907.0,6135.0,3.1780648770733833
"Tuscaloosa city, Alabama",2005,68006.0,64394.0,3612.0,5.3112960621121665
"Birmingham city, Alabama",2006,217131.0,208986.0,8145.0,3.751191676913937
"Hoover city, Alabama",2006,71832.0,65923.0,5909.0,8.226138768236996
"Huntsville city, Alabama",2006,166747.0,156141.0,10606.0,6.360534222504753
"Mobile city, Alabama",2006,194822.0,187897.0,6925.0,3.5545266961636774
"Montgomery city, Alabama",2006,202443.0,196701.0,5742.0,2.836353936663653
"Tuscaloosa city, Alabama",2006,76589.0,74138.0,2451.0,3.200198461920119
"Birmingham city, Alabama",2007,206215.0,201404.0,4811.0,2.333001963969643
"Dothan city, Alabama",2007,62837.0,61212.0,1625.0,2.5860559861228256
"Hoover city, Alabama",2007,72625.0,65992.0,6633.0,9.133218588640275
"Huntsville city, Alabama",2007,167121.0,158188.0,8933.0,5.345228906002237
"Mobile city, Alabama",2007,189476.0,183187.0,6289.0,3.31915387700817
"Montgomery city, Alabama",2007,200834.0,193274.0,7560.0,3.7643028570859514
"Tuscaloosa city, Alabama",2007,77430.0,73488.0,3942.0,5.0910499806276635
"Birmingham city, Alabama",2008,210422.0,200518.0,9904.0,4.706732185798063
"Dothan city, Alabama",2008,65403.0,64420.0,983.0,1.5029891595186764
"Hoover city, Alabama",2008,80221.0,73170.0,7051.0,8.78946909163436
"Huntsville city, Alabama",2008,165464.0,154658.0,10806.0,6.530725716772229
"Mobile city, Alabama",2008,186759.0,180532.0,6227.0,3.334243597363447
"Montgomery city, Alabama",2008,195793.0,190767.0,5026.0,2.5669967772085824
"Tuscaloosa city, Alabama",2008,83280.0,81215.0,2065.0,2.479586935638809
"Birmingham city, Alabama",2009,231824.0,222941.0,8883.0,3.8317861826212987
"Dothan city, Alabama",2009,67162.0,65048.0,2114.0,3.1476132336738036
"Hoover city, Alabama",2009,77050.0,68837.0,8213.0,10.659312134977288
"Huntsville city, Alabama",2009,179706.0,170545.0,9161.0,5.097770803423369
"Mobile city, Alabama",2009,193195.0,186416.0,6779.0,3.508889981624783
"Montgomery city, Alabama",2009,201465.0,196011.0,5454.0,2.7071699798972526
"Tuscaloosa city, Alabama",2009,93141.0,90163.0,2978.0,3.197303013710396
"Birmingham city, Alabama",2010,211670.0,204994.0,6676.0,3.1539660792743422
"Dothan city, Alabama",2010,66121.0,64272.0,1849.0,2.796388439376295
"Hoover city, Alabama",2010,80376.0,69637.0,10739.0,13.360953518463223
"Huntsville city, Alabama",2010,181126.0,166774.0,14352.0,7.923765776310414
"Mobile city, Alabama",2010,195249.0,188862.0,6387.0,3.2712075349937773
"Montgomery city, Alabama",2010,206655.0,195829.0,10826.0,5.238682828869372
"Tuscaloosa city, Alabama",2010,90637.0,87007.0,3630.0,4.004986925869127
"Birmingham city, Alabama",2011,211458.0,203581.0,7877.0,3.7250896159048135
"Dothan city, Alabama",2011,66384.0,64840.0,1544.0,2.3258616534104606
"Hoover city, Alabama",2011,80553.0,72135.0,8418.0,10.450262560053629
"Huntsville city, Alabama",2011,182354.0,172924.0,9430.0,5.171260295907959
"Mobile city, Alabama",2011,194887.0,187100.0,7787.0,3.995648760563814
"Montgomery city, Alabama",2011,213132.0,205055.0,8077.0,3.7896702512996643
"Tuscaloosa city, Alabama",2011,91604.0,86158.0,5446.0,5.945155233395922
"Montgomery city, Alabama",2012,205285.0,194718.0,10567.0,5.147477896582799
"Huntsville city, Alabama",2012,183076.0,170468.0,12608.0,6.886757412222247
"Birmingham city, Alabama",2012,212835.0,204463.0,8372.0,3.9335635586252264
"Hoover city, Alabama",2012,81627.0,74529.0,7098.0,8.695652173913043
"Dothan city, Alabama",2012,68104.0,66546.0,1558.0,2.2876776694467282
"Mobile city, Alabama",2012,194823.0,189868.0,4955.0,2.5433342059202455
"Tuscaloosa city, Alabama",2012,93351.0,89583.0,3768.0,4.036378828293216
"Dothan city, Alabama",2013,67296.0,65352.0,1944.0,2.8887303851640516
"Mobile city, Alabama",2013,194879.0,188613.0,6266.0,3.2153284858809825
"Tuscaloosa city, Alabama",2013,95334.0,90554.0,4780.0,5.013950951391948
"Huntsville city, Alabama",2013,186416.0,173985.0,12431.0,6.668419019826624
"Montgomery city, Alabama",2013,201335.0,192174.0,9161.0,4.550127896292249
"Birmingham city, Alabama",2013,211933.0,204261.0,7672.0,3.6200119849197625
"Hoover city, Alabama",2013,84128.0,78898.0,5230.0,6.216717383035374
"Birmingham city, Alabama",2014,212653.0,206642.0,6011.0,2.826670679463727
"Hoover city, Alabama",2014,84352.0,78596.0,5756.0,6.823786039453718
"Dothan city, Alabama",2014,69400.0,67418.0,1982.0,2.8559077809798272
"Huntsville city, Alabama",2014,187592.0,175616.0,11976.0,6.384067550855047
"Mobile city, Alabama",2014,194670.0,188184.0,6486.0,3.331792263831099
"Tuscaloosa city, Alabama",2014,96116.0,92409.0,3707.0,3.8567980357068543
"Montgomery city, Alabama",2014,200486.0,192396.0,8090.0,4.03519447741987
"Montgomery city, Alabama",2015,200586.0,191249.0,9337.0,4.6548612565184015
"Birmingham city, Alabama",2015,214911.0,206653.0,8258.0,3.842520857471232
"Hoover city, Alabama",2015,84839.0,76610.0,8229.0,9.699548556677943
"Dothan city, Alabama",2015,67536.0,65837.0,1699.0,2.515695332859512
"Huntsville city, Alabama",2015,189114.0,176423.0,12691.0,6.710767050562094
"Mobile city, Alabama",2015,194305.0,187071.0,7234.0,3.7230127891716633
"Tuscaloosa city, Alabama",2015,98338.0,93632.0,4706.0,4.785535601700258
"Dothan city, Alabama",2016,67714.0,66296.0,1418.0,2.0941016628762146
"Huntsville city, Alabama",2016,196225.0,183315.0,12910.0,6.579182061409098
"Tuscaloosa city, Alabama",2016,99556.0,95306.0,4250.0,4.268954156454659
"Montgomery city, Alabama",2016,200024.0,189882.0,10142.0,5.070391553013638
"Birmingham city, Alabama",2016,213434.0,204918.0,8516.0,3.9899922224200455
"Hoover city, Alabama",2016,84943.0,74702.0,10241.0,12.056320120551428
"Mobile city, Alabama",2016,192895.0,186240.0,6655.0,3.4500635060525155
"Montgomery city, Alabama",2017,199525.0,188923.0,10602.0,5.31361984713695
"Tuscaloosa city, Alabama",2017,100296.0,96202.0,4094.0,4.0819175241285794
"Birmingham city, Alabama",2017,212744.0,205997.0,6747.0,3.1714172902643556
"Hoover city, Alabama",2017,84937.0,76575.0,8362.0,9.844943899596172
"Dothan city, Alabama",2017,67526.0,66084.0,1442.0,2.1354737434469686
"Huntsville city, Alabama",2017,195369.0,182323.0,13046.0,6.677620298000194
"Mobile city, Alabama",2017,190273.0,183756.0,6517.0,3.4250787027061116
"Montgomery city, Alabama",2018,198218.0,188382.0,9836.0,4.962213320687324
"Birmingham city, Alabama",2018,209294.0,200362.0,8932.0,4.267680869972383
"Hoover city, Alabama",2018,85115.0,77552.0,7563.0,8.885625330435293
"Dothan city, Alabama",2018,67814.0,65642.0,2172.0,3.2028784616745805
"Huntsville city, Alabama",2018,199808.0,186915.0,12893.0,6.452694586803331
"Auburn city, Alabama",2018,65737.0,60198.0,5539.0,8.426000578061062
"Mobile city, Alabama",2018,189570.0,183525.0,6045.0,3.188795695521443
"Tuscaloosa city, Alabama",2018,101111.0,96796.0,4315.0,4.26758710723858
"Mobile city, Alabama",2019,188710.0,183461.0,5249.0,2.7815166127921147
"Tuscaloosa city, Alabama",2019,101133.0,97003.0,4130.0,4.08373132409797
"Montgomery city, Alabama",2019,198525.0,189421.0,9104.0,4.585820425639088
"Birmingham city, Alabama",2019,210080.0,201558.0,8522.0,4.056549885757806
"Hoover city, Alabama",2019,85772.0,79885.0,5887.0,6.863545212889988
"Dothan city, Alabama",2019,68522.0,65375.0,3147.0,4.592685560841773
"Huntsville city, Alabama",2019,201594.0,188320.0,13274.0,6.584521364723156
"Auburn city, Alabama",2019,66254.0,58548.0,7706.0,11.630995864400639
"Dothan city, Alabama",2021,71283.0,69856.0,1427.0,2.0018798310957733
"Mobile city, Alabama",2021,184960.0,178669.0,6291.0,3.4012759515570936
"Montgomery city, Alabama",2021,198659.0,188373.0,10286.0,5.1777165897341675
"Birmingham city, Alabama",2021,196410.0,188753.0,7657.0,3.8984776742528386
"Tuscaloosa city, Alabama",2021,100606.0,95463.0,5143.0,5.112021151819971
"Auburn city, Alabama",2021,78552.0,71202.0,7350.0,9.356859150626336
"Hoover city, Alabama",2021,92588.0,84568.0,8020.0,8.66202963666998
"Huntsville city, Alabama",2021,215482.0,202150.0,13332.0,6.187059708003453
"Auburn city, Alabama",2022,80009.0,72394.0,7615.0,9.517679261083128
"Birmingham city, Alabama",2022,196353.0,188786.0,7567.0,3.8537735608826957
"Dothan city, Alabama",2022,70524.0,68210.0,2314.0,3.281152515455731
"Hoover city, Alabama",2022,92427.0,85495.0,6932.0,7.499972951626689
"Huntsville city, Alabama",2022,222363.0,209963.0,12400.0,5.5764673079604075
"Mobile city, Alabama",2022,183282.0,175718.0,7564.0,4.1269737344638315
"Montgomery city, Alabama",2022,196986.0,187462.0,9524.0,4.834861360705837
"Tuscaloosa city, Alabama",2022,110598.0,105424.0,5174.0,4.678203945821805
"Auburn city, Alabama",2023,82030.0,73887.0,8143.0,9.926856028282335
"Birmingham city, Alabama",2023,196518.0,188958.0,7560.0,3.8469758495405
"Dothan city, Alabama",2023,71577.0,68114.0,3463.0,4.838146331922266
"Hoover city, Alabama",2023,92459.0,84810.0,7649.0,8.272856076747532
"Huntsville city, Alabama",2023,227571.0,214141.0,13430.0,5.901454930549147
"Mobile city, Alabama",2023,182594.0,174734.0,7860.0,4.304632134681315
"Montgomery city, Alabama",2023,195275.0,182304.0,12971.0,6.642427346050442
"Tuscaloosa city, Alabama",2023,111339.0,105326.0,6013.0,5.4006233215674655
"Auburn city, Alabama",2024,83761.0,71696.0,12065.0,14.404078270316734
"Birmingham city, Alabama",2024,198477.0,184414.0,14063.0,7.0854557455019975
"Dothan city, Alabama",2024,72735.0,69517.0,3218.0,4.424279920258472
"Hoover city, Alabama",2024,93002.0,82933.0,10069.0,10.826648889271198
"Huntsville city, Alabama",2024,230157.0,214399.0,15758.0,6.846630778121021
"Madison city, Alabama",2024,67204.0,60880.0,6324.0,9.410154157490625
"Mobile city, Alabama",2024,201355.0,191961.0,9394.0,4.665391969407265
"Montgomery city, Alabama",2024,195826.0,184107.0,11719.0,5.984394309233707
"Tuscaloosa city, Alabama",2024,114274.0,105856.0,8418.0,7.366505066769344
"Anchorage municipality, Alaska",2005,266281.0,247166.0,19115.0,7.178506915626725
"Anchorage municipality, Alaska",2006,278700.0,252360.0,26340.0,9.45102260495156
"Anchorage municipality, Alaska",2007,279671.0,254442.0,25229.0,9.020956767058436
"Anchorage municipality, Alaska",2008,279243.0,255779.0,23464.0,8.402717346540468
"Anchorage municipality, Alaska",2009,286174.0,259067.0,27107.0,9.472209215372466
"Anchorage municipality, Alaska",2010,293227.0,265377.0,27850.0,9.497761120224263
"Anchorage municipality, Alaska",2011,295570.0,269465.0,26105.0,8.83208715363535
"Anchorage municipality, Alaska",2012,298610.0,268430.0,30180.0,10.106828304477412
"Anchorage municipality, Alaska",2013,300950.0,272991.0,27959.0,9.290247549426816
"Anchorage municipality, Alaska",2014,301010.0,269409.0,31601.0,10.49832231487326
"Anchorage municipality, Alaska",2015,298695.0,265437.0,33258.0,11.134434791342338
"Anchorage municipality, Alaska",2016,298192.0,267623.0,30569.0,10.25144873101894
"Anchorage municipality, Alaska",2017,294356.0,259544.0,34812.0,11.826495807797361
"Anchorage municipality, Alaska",2018,291538.0,257727.0,33811.0,11.597458993338776
"Anchorage municipality, Alaska",2019,288000.0,257009.0,30991.0,10.760763888888889
"Anchorage municipality, Alaska",2021,288121.0,256559.0,31562.0,10.954425397662787
"Anchorage municipality, Alaska",2022,287145.0,257403.0,29742.0,10.357833150498877
"Anchorage municipality, Alaska",2023,286075.0,255538.0,30537.0,10.674473477234992
"Anchorage municipality, Alaska",2024,289600.0,257359.0,32241.0,11.132941988950277
"Avondale city, Arizona",2005,61666.0,48490.0,13176.0,21.36671747802679
"Chandler city, Arizona",2005,225725.0,194729.0,30996.0,13.731753239561414
"Gilbert town, Arizona",2005,178539.0,162705.0,15834.0,8.868650546939325
"Glendale city, Arizona",2005,229913.0,193099.0,36814.0,16.012143723930354
"Mesa city, Arizona",2005,442445.0,378798.0,63647.0,14.385290827108454
"Peoria city, Arizona",2005,141941.0,128628.0,13313.0,9.379249124636292
"Phoenix city, Arizona",2005,1377980.0,1066813.0,311167.0,22.5813872480007
"Scottsdale city, Arizona",2005,215933.0,194809.0,21124.0,9.782664067094887
"Surprise city, Arizona",2005,91411.0,81717.0,9694.0,10.604850619728479
"Tempe city, Arizona",2005,166171.0,139684.0,26487.0,15.93960438343634
"Tucson city, Arizona",2005,507362.0,422105.0,85257.0,16.803978224620685
"Yuma city, Arizona",2005,91433.0,75340.0,16093.0,17.600866208043048
"Avondale city, Arizona",2006,59482.0,49028.0,10454.0,17.575064725463164
"Chandler city, Arizona",2006,241064.0,208262.0,32802.0,13.607174858128962
"Gilbert town, Arizona",2006,171494.0,155698.0,15796.0,9.210817871179167
"Glendale city, Arizona",2006,236492.0,189638.0,46854.0,19.81208666677943
"Mesa city, Arizona",2006,493077.0,409983.0,83094.0,16.852134656453252
"Peoria city, Arizona",2006,150481.0,135582.0,14899.0,9.900917723832245
"Phoenix city, Arizona",2006,1429637.0,1095494.0,334143.0,23.37257639526677
"Scottsdale city, Arizona",2006,222275.0,197187.0,25088.0,11.286919356652795
"Surprise city, Arizona",2006,103402.0,91375.0,12027.0,11.631303069573121
"Tempe city, Arizona",2006,159765.0,131131.0,28634.0,17.922573780239727
"Tucson city, Arizona",2006,516084.0,433189.0,82895.0,16.062307686345633
"Yuma city, Arizona",2006,96120.0,74462.0,21658.0,22.53225135247607
"Avondale city, Arizona",2007,68793.0,56176.0,12617.0,18.34052883287544
"Chandler city, Arizona",2007,227940.0,195758.0,32182.0,14.118627709046242
"Gilbert town, Arizona",2007,195090.0,178721.0,16369.0,8.390486442154902
"Glendale city, Arizona",2007,235940.0,193645.0,42295.0,17.926167669746544
"Mesa city, Arizona",2007,479415.0,403418.0,75997.0,15.85202799244913
"Peoria city, Arizona",2007,152107.0,139757.0,12350.0,8.119284451077203
"Phoenix city, Arizona",2007,1513777.0,1124819.0,388958.0,25.69453757059329
"Scottsdale city, Arizona",2007,213877.0,192781.0,21096.0,9.86361319824011
"Surprise city, Arizona",2007,107832.0,96425.0,11407.0,10.578492469767788
"Tempe city, Arizona",2007,168588.0,138224.0,30364.0,18.010771822431014
"Tucson city, Arizona",2007,519260.0,431007.0,88253.0,16.99591726687979
"Yuma city, Arizona",2007,99285.0,78844.0,20441.0,20.588205670544394
"Avondale city, Arizona",2008,60946.0,52289.0,8657.0,14.204377645784794
"Chandler city, Arizona",2008,239019.0,212823.0,26196.0,10.959798175040477
"Gilbert town, Arizona",2008,179857.0,167211.0,12646.0,7.031141406784279
"Glendale city, Arizona",2008,238251.0,199975.0,38276.0,16.06541000877226
"Mesa city, Arizona",2008,487194.0,413303.0,73891.0,15.166648193532762
"Peoria city, Arizona",2008,168341.0,151827.0,16514.0,9.809850244444313
"Phoenix city, Arizona",2008,1525257.0,1170138.0,355119.0,23.282568118028635
"Scottsdale city, Arizona",2008,222086.0,197339.0,24747.0,11.142980647136696
"Surprise city, Arizona",2008,118348.0,105763.0,12585.0,10.633893263933485
"Tempe city, Arizona",2008,165593.0,140609.0,24984.0,15.087594282367009
"Tucson city, Arizona",2008,540104.0,458419.0,81685.0,15.123939093211677
"Yuma city, Arizona",2008,106822.0,85881.0,20941.0,19.60363969968733
"Avondale city, Arizona",2009,85227.0,69069.0,16158.0,18.95878066809814
"Chandler city, Arizona",2009,249515.0,217964.0,31551.0,12.64493116646294
"Gilbert town, Arizona",2009,222092.0,201486.0,20606.0,9.27813698827513
"Glendale city, Arizona",2009,253210.0,217013.0,36197.0,14.295249002803997
"Mesa city, Arizona",2009,467178.0,410283.0,56895.0,12.178441621822946
"Peoria city, Arizona",2009,162809.0,146345.0,16464.0,10.11246307022339
"Phoenix city, Arizona",2009,1593660.0,1247230.0,346430.0,21.73801187204297
"Scottsdale city, Arizona",2009,237834.0,207760.0,30074.0,12.644954043576611
"Surprise city, Arizona",2009,95245.0,87247.0,7998.0,8.397291196388263
"Tempe city, Arizona",2009,178526.0,150084.0,28442.0,15.931572992169208
"Tucson city, Arizona",2009,543907.0,453113.0,90794.0,16.692927283524572
"Yuma city, Arizona",2009,91116.0,74070.0,17046.0,18.708020545239034
"Avondale city, Arizona",2010,76446.0,62674.0,13772.0,18.01533108337912
"Chandler city, Arizona",2010,236775.0,198941.0,37834.0,15.978882905712174
"Flagstaff city, Arizona",2010,65976.0,61055.0,4921.0,7.458772887110464
"Gilbert town, Arizona",2010,209007.0,191767.0,17240.0,8.248527561277852
"Glendale city, Arizona",2010,227358.0,191107.0,36251.0,15.944457639493661
"Goodyear city, Arizona",2010,65445.0,59316.0,6129.0,9.365115746046298
"Mesa city, Arizona",2010,440248.0,382419.0,57829.0,13.13555087132707
"Peoria city, Arizona",2010,154475.0,140761.0,13714.0,8.877811943680207
"Phoenix city, Arizona",2010,1449481.0,1160141.0,289340.0,19.9616276446535
"San Tan Valley CDP, Arizona",2010,74977.0,67973.0,7004.0,9.341531402963575
"Scottsdale city, Arizona",2010,217977.0,196995.0,20982.0,9.625786206801635
"Surprise city, Arizona",2010,117826.0,108207.0,9619.0,8.163732962164548
"Tempe city, Arizona",2010,162123.0,139853.0,22270.0,13.736484027559323
"Tucson city, Arizona",2010,521132.0,446323.0,74809.0,14.355096213627258
"Yuma city, Arizona",2010,93409.0,74391.0,19018.0,20.35992249140875
"Avondale city, Arizona",2011,77526.0,65646.0,11880.0,15.32389133967959
"Casas Adobes CDP, Arizona",2011,67496.0,62100.0,5396.0,7.9945478250563005
"Chandler city, Arizona",2011,240098.0,208521.0,31577.0,13.151713050504377
"Flagstaff city, Arizona",2011,65904.0,60552.0,5352.0,8.120903131828113
"Gilbert town, Arizona",2011,211964.0,191363.0,20601.0,9.719103243947085
"Glendale city, Arizona",2011,230466.0,189480.0,40986.0,17.783968134128244
"Goodyear city, Arizona",2011,66312.0,58541.0,7771.0,11.718844251417542
"Mesa city, Arizona",2011,446498.0,388352.0,58146.0,13.022678713006552
"Peoria city, Arizona",2011,156634.0,143267.0,13367.0,8.533907069984807
"Phoenix city, Arizona",2011,1469484.0,1172606.0,296878.0,20.202873933979546
"San Tan Valley CDP, Arizona",2011,83217.0,79292.0,3925.0,4.71658435175505
"Scottsdale city, Arizona",2011,221007.0,198662.0,22345.0,10.110539485174677
"Surprise city, Arizona",2011,119494.0,105857.0,13637.0,11.412288483103755
"Tempe city, Arizona",2011,164264.0,141437.0,22827.0,13.896532411240441
"Tucson city, Arizona",2011,525798.0,447415.0,78383.0,14.907435935473318
"Yuma city, Arizona",2011,94543.0,76139.0,18404.0,19.466274605206095
"Gilbert town, Arizona",2012,221136.0,201239.0,19897.0,8.997630417480645
"Scottsdale city, Arizona",2012,223517.0,200715.0,22802.0,10.201461186397456
"Avondale city, Arizona",2012,78274.0,67243.0,11031.0,14.09280220762961
"Tempe city, Arizona",2012,166862.0,146010.0,20852.0,12.496554038666682
"Goodyear city, Arizona",2012,69631.0,63488.0,6143.0,8.822219988223635
"Peoria city, Arizona",2012,159761.0,144461.0,15300.0,9.576805352996038
"Yuma city, Arizona",2012,95424.0,75924.0,19500.0,20.435110663983906
"San Tan Valley CDP, Arizona",2012,82760.0,75104.0,7656.0,9.250845819236346
"Tucson city, Arizona",2012,524278.0,446140.0,78138.0,14.903925016880356
"Surprise city, Arizona",2012,121276.0,110080.0,11196.0,9.231834823048253
"Chandler city, Arizona",2012,245642.0,211353.0,34289.0,13.95893210444468
"Glendale city, Arizona",2012,232118.0,191231.0,40887.0,17.614747671442974
"Mesa city, Arizona",2012,452068.0,401587.0,50481.0,11.166682888415016
"Flagstaff city, Arizona",2012,67472.0,63294.0,4178.0,6.192198245198008
"Phoenix city, Arizona",2012,1488759.0,1183580.0,305179.0,20.498885313203814
"Casas Adobes CDP, Arizona",2012,71976.0,66123.0,5853.0,8.13187729243081
"Chandler city, Arizona",2013,249139.0,213340.0,35799.0,14.369087136096717
"Glendale city, Arizona",2013,234618.0,194085.0,40533.0,17.276168068946117
"Mesa city, Arizona",2013,457595.0,398585.0,59010.0,12.895682863667654
"Flagstaff city, Arizona",2013,68661.0,63984.0,4677.0,6.811727181369337
"Phoenix city, Arizona",2013,1513350.0,1214470.0,298880.0,19.749562229490863
"Gilbert town, Arizona",2013,229989.0,206440.0,23549.0,10.23918535234294
"Goodyear city, Arizona",2013,72862.0,63393.0,9469.0,12.995800279981335
"Yuma city, Arizona",2013,91915.0,71575.0,20340.0,22.129141054234893
"Casas Adobes CDP, Arizona",2013,69653.0,63781.0,5872.0,8.430361937030709
"Tucson city, Arizona",2013,526141.0,444341.0,81800.0,15.547163212903007
"Scottsdale city, Arizona",2013,226909.0,201976.0,24933.0,10.988105363824264
"Avondale city, Arizona",2013,78817.0,66349.0,12468.0,15.818922313714046
"Tempe city, Arizona",2013,168231.0,145857.0,22374.0,13.299570233785687
"Peoria city, Arizona",2013,162617.0,146689.0,15928.0,9.794793902236544
"San Tan Valley CDP, Arizona",2013,93346.0,85917.0,7429.0,7.958562766481691
"Surprise city, Arizona",2013,123569.0,112832.0,10737.0,8.68907250200293
"Scottsdale city, Arizona",2014,230502.0,205075.0,25427.0,11.03114072762926
"Avondale city, Arizona",2014,79621.0,68019.0,11602.0,14.571532635862397
"Tempe city, Arizona",2014,172836.0,148975.0,23861.0,13.80557291305052
"San Tan Valley CDP, Arizona",2014,94390.0,87546.0,6844.0,7.250768089840025
"Tucson city, Arizona",2014,527948.0,446626.0,81322.0,15.403410941986712
"Surprise city, Arizona",2014,126278.0,116790.0,9488.0,7.513581146359619
"Goodyear city, Arizona",2014,75676.0,68090.0,7586.0,10.02431418151065
"Peoria city, Arizona",2014,166955.0,153265.0,13690.0,8.199814321224281
"Chandler city, Arizona",2014,254275.0,217413.0,36862.0,14.496902959394356
"Glendale city, Arizona",2014,237529.0,195125.0,42404.0,17.852135949715613
"Mesa city, Arizona",2014,464682.0,406609.0,58073.0,12.497363788569388
"Flagstaff city, Arizona",2014,68786.0,64206.0,4580.0,6.658331637251766
"Phoenix city, Arizona",2014,1537045.0,1224949.0,312096.0,20.30493576960987
"Gilbert town, Arizona",2014,239282.0,215419.0,23863.0,9.972751815849081
"Casas Adobes CDP, Arizona",2014,72867.0,65372.0,7495.0,10.28586328516338
"Yuma city, Arizona",2014,93399.0,74477.0,18922.0,20.25931755157978
"Yuma city, Arizona",2015,94145.0,74819.0,19326.0,20.527909076424663
"Scottsdale city, Arizona",2015,236844.0,209637.0,27207.0,11.487308101535188
"Avondale city, Arizona",2015,80683.0,72328.0,8355.0,10.355341273874298
"Tempe city, Arizona",2015,175826.0,149206.0,26620.0,15.1399679228328
"Casas Adobes CDP, Arizona",2015,65265.0,58241.0,7024.0,10.762276871217345
"Tucson city, Arizona",2015,531674.0,449454.0,82220.0,15.464363500942307
"San Tan Valley CDP, Arizona",2015,82797.0,77040.0,5757.0,6.953150476466538
"Peoria city, Arizona",2015,171242.0,156982.0,14260.0,8.327396316324267
"Chandler city, Arizona",2015,260833.0,222112.0,38721.0,14.845130792499415
"Glendale city, Arizona",2015,240114.0,195981.0,44133.0,18.380019490741898
"Mesa city, Arizona",2015,471833.0,414341.0,57492.0,12.184819628978898
"Flagstaff city, Arizona",2015,70317.0,66055.0,4262.0,6.061123199226361
"Phoenix city, Arizona",2015,1563001.0,1262299.0,300702.0,19.238759284223107
"Gilbert town, Arizona",2015,247523.0,222992.0,24531.0,9.910594167006701
"Surprise city, Arizona",2015,128442.0,118513.0,9929.0,7.73033742856698
"Goodyear city, Arizona",2015,79003.0,67229.0,11774.0,14.903231522853563
"Yuma city, Arizona",2016,94892.0,75431.0,19461.0,20.508578173080977
"Casas Adobes CDP, Arizona",2016,70589.0,62510.0,8079.0,11.44512601113488
"Scottsdale city, Arizona",2016,246646.0,215545.0,31101.0,12.609569990999244
"Avondale city, Arizona",2016,82875.0,68981.0,13894.0,16.76500754147813
"Tempe city, Arizona",2016,182499.0,153765.0,28734.0,15.74474380681538
"Tucson city, Arizona",2016,530690.0,446894.0,83796.0,15.790009233262357
"San Tan Valley CDP, Arizona",2016,82911.0,77928.0,4983.0,6.010058978905091
"Peoria city, Arizona",2016,164198.0,149475.0,14723.0,8.966613478848707
"Chandler city, Arizona",2016,247459.0,210700.0,36759.0,14.854581971154818
"Glendale city, Arizona",2016,245849.0,202991.0,42858.0,17.43265174965121
"Mesa city, Arizona",2016,484622.0,422998.0,61624.0,12.715889910074244
"Flagstaff city, Arizona",2016,71455.0,68197.0,3258.0,4.559512980197327
"Phoenix city, Arizona",2016,1615041.0,1293228.0,321813.0,19.925995686796803
"Gilbert town, Arizona",2016,237120.0,216632.0,20488.0,8.640350877192983
"Surprise city, Arizona",2016,132673.0,119160.0,13513.0,10.185192164193166
"Goodyear city, Arizona",2016,77266.0,69030.0,8236.0,10.659280925633526
"San Tan Valley CDP, Arizona",2017,92851.0,85575.0,7276.0,7.836210703169594
"Buckeye city, Arizona",2017,68431.0,58580.0,9851.0,14.39552249711388
"Yuma city, Arizona",2017,95494.0,72284.0,23210.0,24.305191949232412
"Casas Adobes CDP, Arizona",2017,73668.0,67333.0,6335.0,8.599391866210567
"Scottsdale city, Arizona",2017,249947.0,222255.0,27692.0,11.079148779541264
"Avondale city, Arizona",2017,84034.0,69488.0,14546.0,17.30966037556227
"Tempe city, Arizona",2017,185025.0,156062.0,28963.0,15.65356032968518
"Surprise city, Arizona",2017,134079.0,124194.0,9885.0,7.3725191864497805
"Goodyear city, Arizona",2017,79850.0,68173.0,11677.0,14.623669380087664
"Peoria city, Arizona",2017,168174.0,153380.0,14794.0,8.796841366679748
"Chandler city, Arizona",2017,253448.0,214322.0,39126.0,15.437486190461161
"Glendale city, Arizona",2017,246708.0,202444.0,44264.0,17.941858391296595
"Mesa city, Arizona",2017,496395.0,438556.0,57839.0,11.651809546832663
"Flagstaff city, Arizona",2017,71975.0,68467.0,3508.0,4.873914553664467
"Phoenix city, Arizona",2017,1626085.0,1312599.0,313486.0,19.278573998284223
"Gilbert town, Arizona",2017,242362.0,223170.0,19192.0,7.918733134732342
"Tucson city, Arizona",2017,535676.0,458413.0,77263.0,14.423457463093362
"Casas Adobes CDP, Arizona",2018,75694.0,67619.0,8075.0,10.667952545776416
"Scottsdale city, Arizona",2018,255315.0,223075.0,32240.0,12.627538530834459
"Avondale city, Arizona",2018,85828.0,71130.0,14698.0,17.12494756955772
"Tempe city, Arizona",2018,192354.0,160459.0,31895.0,16.581407197146927
"Buckeye city, Arizona",2018,74378.0,65144.0,9234.0,12.414961413321143
"Tucson city, Arizona",2018,545987.0,459751.0,86236.0,15.794515254026194
"San Tan Valley CDP, Arizona",2018,105922.0,98270.0,7652.0,7.2241838333868325
"Surprise city, Arizona",2018,138144.0,128540.0,9604.0,6.952165855918461
"Peoria city, Arizona",2018,172272.0,157229.0,15043.0,8.732121296554286
"Chandler city, Arizona",2018,257153.0,214163.0,42990.0,16.717673913973393
"Glendale city, Arizona",2018,250705.0,208626.0,42079.0,16.78426836321573
